%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536240505007002849,21272,1536240504980384881,Quadricopter_base,1.50901675224,0.0219496488571,-0.0615405961871,-0.499815315008,0.232705488801,-0.00206618034281
1536240505060326038,21273,1536240505034363538,Quadricopter_base,1.57233595848,0.0231583118439,-0.0511443391442,-0.456028878689,0.216741085052,-0.00197338266298
1536240505118070440,21274,1536240505091147243,Quadricopter_base,1.62260341644,0.0234923362732,-0.0374078676105,-0.431780487299,0.206935614347,-0.00204504607245
1536240505172482949,21275,1536240505147023938,Quadricopter_base,1.66055119038,0.0230660438538,-0.0256586130708,-0.407643318176,0.19841632247,-0.00194647174794
1536240505225612099,21276,1536240505199282926,Quadricopter_base,1.68650388718,0.0219646692276,-0.0117242364213,-0.373716592789,0.180760651827,-0.00220377137884
1536240505283297570,21277,1536240505257551070,Quadricopter_base,1.70167601109,0.0202112197876,-0.000698566494975,-0.33778822422,0.165466159582,-0.00231240969151
1536240505335378017,21278,1536240505310542049,Quadricopter_base,1.70668959618,0.0179514884949,0.0117325782776,-0.294985473156,0.145927608013,-0.00243140431121
1536240505387264009,21279,1536240505360323248,Quadricopter_base,1.70335507393,0.0152969360352,0.0207340717316,-0.269235312939,0.136406555772,-0.00249540340155
1536240505437315172,21280,1536240505419440586,Quadricopter_base,1.69203209877,0.01240670681,0.0307774599642,-0.251072466373,0.129047065973,-0.00245799776167
1536240505494358360,21281,1536240505469013258,Quadricopter_base,1.67358720303,0.00931817293167,0.0371921025217,-0.219608187675,0.116278015077,-0.00250454619527
1536240505560381662,21282,1536240505528969836,Quadricopter_base,1.64835453033,0.0062210559845,0.0445282533765,-0.188653454185,0.101091973484,-0.00246487185359
1536240505618819541,21283,1536240505593272099,Quadricopter_base,1.6180524826,0.00312805152498,0.0482785589993,-0.181118071079,0.100322499871,-0.00259316875599
1536240505679342403,21284,1536240505644744037,Quadricopter_base,1.58268904686,-1.46030170072e-05,0.0530564747751,-0.199577972293,0.112628489733,-0.002642466221
1536240505747787130,21285,1536240505710712393,Quadricopter_base,1.54198014736,-0.00305527471937,0.0542783625424,-0.196139395237,0.115161657333,-0.0027482083533
1536240505811569561,21286,1536240505785517978,Quadricopter_base,1.49510967731,-0.00582128763199,0.0564611069858,-0.168962240219,0.100313045084,-0.00253151194192
1536240505866590758,21287,1536240505839146097,Quadricopter_base,1.44358301163,-0.00826412439346,0.0552284792066,-0.150980994105,0.0930378288031,-0.00265731452964
1536240505929815282,21288,1536240505904429223,Quadricopter_base,1.3873064518,-0.0103789567947,0.0552070140839,-0.140191748738,0.0887999236584,-0.0026820183266
1536240505993927030,21289,1536240505966258661,Quadricopter_base,1.32706069946,-0.0120623707771,0.0519681349397,-0.111650064588,0.0745982825756,-0.00263442657888
1536240506049412221,21290,1536240506024407097,Quadricopter_base,1.26263856888,-0.0132008194923,0.0501442141831,-0.0659965202212,0.0484871305525,-0.00226456322707
1536240506107881509,21291,1536240506083320940,Quadricopter_base,1.19594347477,-0.0137803852558,0.0454843044281,-0.0096132401377,0.0208191592246,-0.00247820094228
1536240506166643376,21292,1536240506140127935,Quadricopter_base,1.12771391869,-0.0137889385223,0.042774669826,0.0523427538574,-0.012741394341,-0.00227365642786
